,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
6974,15.1,Regular,0.067181098,Snack Foods,258.8304,Medium,Tier 1,Supermarket Type1,1999
6975,17.35,Low Fat,0.053930934,Others,79.2618,Medium,Tier 3,Supermarket Type2,2009
6976,12.857645184135976,Regular,0.053930934,Canned,169.879,Small,Tier 1,Grocery Store,1985
6977,20.7,Low Fat,0.053930934,Baking Goods,157.0288,Small,Tier 1,Supermarket Type1,1997
6978,13.5,Regular,0.068256316,Dairy,60.9562,Medium,Tier 2,Supermarket Type1,2007
6979,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,40.348,Small,Tier 1,Grocery Store,1985
6980,12.857645184135976,Regular,0.053930934,Snack Foods,187.3872,Medium,Tier 3,Supermarket Type3,1985
6981,13.1,Low Fat,0.075563757,Dairy,168.1158,Small,Tier 2,Supermarket Type1,2004
6982,12.15,Low Fat,0.053930934,Frozen Foods,254.7698,Medium,Tier 1,Supermarket Type1,1999
6983,12.857645184135976,Regular,0.074620291,Dairy,120.1782,Small,Tier 1,Grocery Store,1985
6984,12.857645184135976,Regular,0.053930934,Frozen Foods,46.2376,Medium,Tier 3,Supermarket Type3,1985
6985,12.857645184135976,Regular,0.053930934,Meat,98.1042,Medium,Tier 3,Supermarket Type3,1985
6986,12.857645184135976,Low Fat,0.128532558,Seafood,34.2216,Small,Tier 1,Grocery Store,1985
6987,15.1,Low Fat,0.055195461,Fruits and Vegetables,216.1166,Small,Tier 2,Supermarket Type1,2004
6988,16.7,Low Fat,0.053930934,Dairy,110.5886,Small,Tier 1,Supermarket Type1,1997
6989,14.65,Low Fat,0.053930934,Others,55.6614,Medium,Tier 2,Supermarket Type1,2002
6990,13.3,Low Fat,0.063925726,Frozen Foods,151.8708,Medium,Tier 2,Supermarket Type1,2007
6991,20.1,Low Fat,0.053930934,Household,118.6782,Medium,Tier 2,Supermarket Type1,2007
6992,14.3,Regular,0.053930934,Fruits and Vegetables,89.8856,Medium,Tier 3,Supermarket Type2,2009
6993,7.42,Low Fat,0.053930934,Snack Foods,249.7092,Medium,Tier 2,Supermarket Type1,2007
6994,12.857645184135976,Low Fat,0.053930934,Snack Foods,214.885,Medium,Tier 3,Supermarket Type3,1985
6995,9.5,Low Fat,0.085020342,Hard Drinks,188.7872,High,Tier 3,Supermarket Type1,1987
6996,7.075,Low Fat,0.097660814,Dairy,141.8128,Medium,Tier 3,Grocery Store,1998
6997,12.857645184135976,Low Fat,0.111654545,Frozen Foods,157.063,Small,Tier 1,Grocery Store,1985
6998,7.96,Low Fat,0.053930934,Canned,160.7894,Medium,Tier 2,Supermarket Type1,2007
6999,6.135,Low Fat,0.115265695,Soft Drinks,160.5236,Medium,Tier 2,Supermarket Type1,2002
7000,14.6,Regular,0.053930934,Fruits and Vegetables,109.7254,Medium,Tier 3,Supermarket Type2,2009
7001,14.3,Regular,0.053930934,Meat,212.4586,Small,Tier 1,Supermarket Type1,1997
7002,12.857645184135976,Low Fat,0.176834351,Household,172.1422,Medium,Tier 3,Supermarket Type3,1985
7003,12.857645184135976,Low Fat,0.103918113,Snack Foods,100.67,Small,Tier 1,Grocery Store,1985
7004,8.315,Regular,0.053930934,Baking Goods,147.1444,Medium,Tier 2,Supermarket Type1,2002
7005,10.1,Low Fat,0.279783532,Soft Drinks,241.8512,Medium,Tier 3,Grocery Store,1998
7006,9.895,Regular,0.053930934,Frozen Foods,262.1278,Medium,Tier 1,Supermarket Type1,1999
7007,11.5,Regular,0.053930934,Dairy,85.054,Medium,Tier 2,Supermarket Type1,2007
7008,18.25,Low Fat,0.079342006,Frozen Foods,226.0062,Medium,Tier 1,Supermarket Type1,1999
7009,4.635,Low Fat,0.140889111,Breads,127.0994,Small,Tier 1,Supermarket Type1,1997
7010,18.5,Regular,0.062245149,Frozen Foods,145.8418,Small,Tier 2,Supermarket Type1,2004
7011,5.365,Regular,0.140811559,Seafood,173.5764,Medium,Tier 3,Supermarket Type2,2009
7012,6.095,Low Fat,0.08152738,Others,140.3154,Medium,Tier 3,Supermarket Type2,2009
7013,12.857645184135976,Low Fat,0.058198141,Health and Hygiene,110.4544,Medium,Tier 3,Supermarket Type3,1985
7014,16.75,Low Fat,0.081446638,Fruits and Vegetables,257.0988,Medium,Tier 1,Supermarket Type1,1999
7015,21.25,Low Fat,0.053930934,Snack Foods,120.8756,Medium,Tier 2,Supermarket Type1,2002
7016,12.857645184135976,Low Fat,0.072317217,Household,230.2668,Medium,Tier 3,Supermarket Type3,1985
7017,12.1,Low Fat,0.053930934,Snack Foods,148.5734,Medium,Tier 2,Supermarket Type1,2007
7018,15.1,Low Fat,0.087604871,Meat,242.2512,Medium,Tier 3,Grocery Store,1998
7019,8.6,Regular,0.053930934,Breads,131.531,Medium,Tier 1,Supermarket Type1,1999
7020,17.6,Low Fat,0.053930934,Soft Drinks,164.2526,Medium,Tier 1,Supermarket Type1,1999
7021,15.35,Low Fat,0.053930934,Others,144.047,Small,Tier 1,Supermarket Type1,1997
7022,8.26,Low Fat,0.053930934,Hard Drinks,115.7834,Small,Tier 2,Supermarket Type1,2004
7023,6.57,Low Fat,0.096880574,Household,191.482,Small,Tier 1,Supermarket Type1,1997
7024,11.6,Low Fat,0.053930934,Canned,177.0686,Medium,Tier 3,Supermarket Type2,2009
7025,20.35,Regular,0.053930934,Fruits and Vegetables,232.3958,Medium,Tier 2,Supermarket Type1,2007
7026,12.15,Low Fat,0.053930934,Others,254.904,Small,Tier 1,Supermarket Type1,1997
7027,17.35,Regular,0.053930934,Frozen Foods,93.7804,High,Tier 3,Supermarket Type1,1987
7028,7.0,Low Fat,0.151405587,Canned,107.728,Small,Tier 1,Supermarket Type1,1997
7029,8.5,Low Fat,0.097803261,Canned,50.5324,High,Tier 3,Supermarket Type1,1987
7030,12.857645184135976,Low Fat,0.196659953,Household,125.8046,Small,Tier 1,Grocery Store,1985
7031,14.5,Regular,0.053930934,Canned,42.0454,Medium,Tier 1,Supermarket Type1,1999
7032,9.195,Regular,0.130657442,Meat,106.4596,Medium,Tier 3,Grocery Store,1998
7033,17.75,Regular,0.053930934,Fruits and Vegetables,140.3838,Medium,Tier 1,Supermarket Type1,1999
7034,8.775,Low Fat,0.053930934,Fruits and Vegetables,111.3228,Medium,Tier 1,Supermarket Type1,1999
7035,16.7,Regular,0.070312473,Baking Goods,189.6214,Medium,Tier 2,Supermarket Type1,2007
7036,15.2,Low Fat,0.053930934,Snack Foods,238.2248,Medium,Tier 1,Supermarket Type1,1999
7037,20.5,Low Fat,0.053930934,Fruits and Vegetables,91.083,Small,Tier 1,Supermarket Type1,1997
7038,12.857645184135976,Low Fat,0.053930934,Household,115.2176,Medium,Tier 3,Supermarket Type3,1985
7039,5.21,Low Fat,0.053930934,Household,257.8962,Medium,Tier 2,Supermarket Type1,2007
7040,10.3,Regular,0.053930934,Fruits and Vegetables,115.7176,Medium,Tier 2,Supermarket Type1,2007
7041,18.25,Low Fat,0.060342304,Starchy Foods,165.9526,Medium,Tier 1,Supermarket Type1,1999
7042,21.25,Low Fat,0.113833823,Health and Hygiene,232.83,Medium,Tier 2,Supermarket Type1,2002
7043,8.6,Low Fat,0.053930934,Health and Hygiene,142.9154,Small,Tier 2,Supermarket Type1,2004
7044,10.3,Regular,0.053930934,Baking Goods,172.0422,Medium,Tier 1,Supermarket Type1,1999
7045,9.5,Low Fat,0.074345268,Snack Foods,251.9724,Small,Tier 1,Supermarket Type1,1997
7046,9.3,Low Fat,0.053930934,Hard Drinks,125.4388,Small,Tier 2,Supermarket Type1,2004
7047,9.195,Regular,0.053930934,Frozen Foods,50.8666,Medium,Tier 2,Supermarket Type1,2007
7048,7.68,Low Fat,0.152865879,Health and Hygiene,84.9224,Medium,Tier 2,Supermarket Type1,2002
7049,12.857645184135976,Low Fat,0.163148041,Household,116.6124,Medium,Tier 3,Supermarket Type3,1985
7050,12.1,Low Fat,0.053930934,Soft Drinks,144.4444,Medium,Tier 2,Supermarket Type1,2002
7051,11.6,Low Fat,0.053930934,Dairy,57.7272,Small,Tier 2,Supermarket Type1,2004
7052,9.695,Regular,0.053930934,Frozen Foods,246.2144,Medium,Tier 3,Supermarket Type2,2009
7053,12.0,Low Fat,0.07554831,Baking Goods,121.9388,Small,Tier 1,Supermarket Type1,1997
7054,19.0,Low Fat,0.067447572,Snack Foods,132.9626,Small,Tier 1,Supermarket Type1,1997
7055,6.38,Low Fat,0.053930934,Dairy,179.5344,High,Tier 3,Supermarket Type1,1987
7056,20.5,Regular,0.112638016,Fruits and Vegetables,195.5478,Medium,Tier 2,Supermarket Type1,2002
7057,12.857645184135976,Regular,0.056192276,Breads,103.1648,Medium,Tier 3,Supermarket Type3,1985
7058,5.695,Regular,0.06797671,Breads,257.4988,Medium,Tier 3,Supermarket Type2,2009
7059,19.2,Regular,0.142189843,Canned,153.8314,Medium,Tier 3,Grocery Store,1998
7060,20.35,Regular,0.053930934,Fruits and Vegetables,234.9958,High,Tier 3,Supermarket Type1,1987
7061,9.195,Low Fat,0.080442371,Household,107.7622,Medium,Tier 3,Grocery Store,1998
7062,17.85,Low Fat,0.053930934,Soft Drinks,191.6188,Small,Tier 2,Supermarket Type1,2004
7063,12.857645184135976,Low Fat,0.092145264,Breads,120.7098,Medium,Tier 3,Supermarket Type3,1985
7064,14.6,Low Fat,0.053930934,Household,199.9084,Small,Tier 1,Supermarket Type1,1997
7065,10.195,Regular,0.053930934,Meat,195.411,Medium,Tier 2,Supermarket Type1,2002
7066,17.85,Low Fat,0.053930934,Frozen Foods,148.005,Medium,Tier 3,Supermarket Type2,2009
7067,7.5,Low Fat,0.053930934,Health and Hygiene,176.1028,High,Tier 3,Supermarket Type1,1987
7068,6.59,Low Fat,0.053930934,Household,121.6098,Medium,Tier 2,Supermarket Type1,2002
7069,10.895,Low Fat,0.137584599,Dairy,262.2568,Medium,Tier 2,Supermarket Type1,2007
7070,12.857645184135976,Low Fat,0.080741927,Meat,220.8798,Medium,Tier 3,Supermarket Type3,1985
7071,14.6,Low Fat,0.059741172,Household,179.6976,Medium,Tier 2,Supermarket Type1,2007
7072,12.857645184135976,Regular,0.214423791,Fruits and Vegetables,111.6544,Small,Tier 1,Grocery Store,1985
7073,9.6,Low Fat,0.051677051,Snack Foods,258.062,Medium,Tier 3,Supermarket Type2,2009
7074,12.857645184135976,Low Fat,0.168455549,Snack Foods,211.0612,Small,Tier 1,Grocery Store,1985
7075,10.3,Regular,0.053930934,Fruits and Vegetables,189.053,Medium,Tier 2,Supermarket Type1,2002
7076,17.0,Regular,0.053930934,Snack Foods,228.4352,Medium,Tier 2,Supermarket Type1,2007
7077,8.645,Low Fat,0.053930934,Canned,50.6982,Medium,Tier 1,Supermarket Type1,1999
7078,16.0,Regular,0.173027688,Snack Foods,155.2972,Medium,Tier 1,Supermarket Type1,1999
7079,6.155,Regular,0.095045476,Meat,213.456,Medium,Tier 3,Supermarket Type2,2009
7080,13.85,Regular,0.053930934,Frozen Foods,165.121,Small,Tier 2,Supermarket Type1,2004
7081,12.857645184135976,Regular,0.205484395,Baking Goods,198.011,Small,Tier 1,Grocery Store,1985
7082,13.1,Low Fat,0.053930934,Fruits and Vegetables,173.8054,Medium,Tier 2,Supermarket Type1,2007
7083,12.857645184135976,Low Fat,0.053930934,Household,196.5084,Small,Tier 1,Grocery Store,1985
7084,11.8,Low Fat,0.054460571,Hard Drinks,77.0012,Medium,Tier 2,Supermarket Type1,2007
7085,15.5,Regular,0.075736746,Baking Goods,265.5568,Small,Tier 2,Supermarket Type1,2004
7086,14.15,Low Fat,0.053930934,Household,196.911,Medium,Tier 3,Grocery Store,1998
7087,12.857645184135976,Low Fat,0.066828857,Household,114.186,Medium,Tier 3,Supermarket Type3,1985
7088,12.857645184135976,Regular,0.23653561,Starchy Foods,184.1924,Small,Tier 1,Grocery Store,1985
7089,20.7,Low Fat,0.053930934,Fruits and Vegetables,39.9506,Medium,Tier 2,Supermarket Type1,2007
7090,15.2,Low Fat,0.053930934,Canned,216.7824,Medium,Tier 3,Grocery Store,1998
7091,11.5,Low Fat,0.053930934,Health and Hygiene,132.7626,Small,Tier 2,Supermarket Type1,2004
7092,21.25,Low Fat,0.053930934,Snack Foods,120.8756,Medium,Tier 1,Supermarket Type1,1999
7093,14.1,Low Fat,0.11326743,Baking Goods,54.5956,Small,Tier 1,Supermarket Type1,1997
7094,9.395,Regular,0.109713464,Soft Drinks,41.3112,Medium,Tier 2,Supermarket Type1,2007
7095,12.857645184135976,Regular,0.053930934,Frozen Foods,130.531,Medium,Tier 3,Supermarket Type3,1985
7096,7.895,Regular,0.094952408,Breakfast,101.1332,Medium,Tier 3,Supermarket Type2,2009
7097,14.0,Low Fat,0.053930934,Health and Hygiene,131.331,Medium,Tier 2,Supermarket Type1,2007
7098,5.365,Regular,0.140123575,Seafood,172.0764,High,Tier 3,Supermarket Type1,1987
7099,16.35,Low Fat,0.053930934,Meat,165.7842,Medium,Tier 2,Supermarket Type1,2007
7100,15.75,Low Fat,0.135836828,Household,100.37,Medium,Tier 2,Supermarket Type1,2007
7101,7.5,Low Fat,0.053930934,Health and Hygiene,177.9028,Medium,Tier 3,Supermarket Type2,2009
7102,14.8,Low Fat,0.053930934,Meat,189.3846,High,Tier 3,Supermarket Type1,1987
7103,7.07,Low Fat,0.094201018,Snack Foods,115.8834,Medium,Tier 2,Supermarket Type1,2007
7104,20.5,Low Fat,0.143506376,Household,34.719,Medium,Tier 1,Supermarket Type1,1999
7105,12.857645184135976,Regular,0.133347119,Dairy,193.0794,Small,Tier 1,Grocery Store,1985
7106,18.0,Low Fat,0.124428516,Frozen Foods,119.9124,Small,Tier 2,Supermarket Type1,2004
7107,9.5,Regular,0.221856492,Frozen Foods,231.8668,Medium,Tier 3,Grocery Store,1998
7108,15.0,Low Fat,0.071312064,Health and Hygiene,125.7362,High,Tier 3,Supermarket Type1,1987
7109,20.1,Regular,0.053930934,Fruits and Vegetables,226.3036,Small,Tier 1,Supermarket Type1,1997
7110,11.0,Regular,0.133352623,Canned,219.7798,Medium,Tier 1,Supermarket Type1,1999
7111,18.7,Low Fat,0.053930934,Health and Hygiene,151.5682,Small,Tier 2,Supermarket Type1,2004
7112,12.857645184135976,Low Fat,0.053930934,Health and Hygiene,64.2168,Medium,Tier 3,Supermarket Type3,1985
7113,15.15,Regular,0.066446521,Frozen Foods,147.976,Medium,Tier 3,Supermarket Type2,2009
7114,14.1,Low Fat,0.066979957,Snack Foods,196.7084,Medium,Tier 1,Supermarket Type1,1999
7115,8.42,Low Fat,0.187918654,Health and Hygiene,65.4168,Medium,Tier 3,Grocery Store,1998
7116,12.857645184135976,Low Fat,0.051924192,Snack Foods,121.0072,Medium,Tier 3,Supermarket Type3,1985
7117,12.857645184135976,Low Fat,0.054806734,Fruits and Vegetables,145.1444,Medium,Tier 3,Supermarket Type3,1985
7118,8.27,Low Fat,0.053930934,Health and Hygiene,237.988,Small,Tier 1,Supermarket Type1,1997
7119,12.857645184135976,Low Fat,0.094910421,Breads,84.5566,Small,Tier 1,Grocery Store,1985
7120,8.615,Low Fat,0.116722514,Fruits and Vegetables,95.4436,Medium,Tier 3,Supermarket Type2,2009
7121,12.857645184135976,Low Fat,0.244338986,Dairy,105.9306,Small,Tier 1,Grocery Store,1985
7122,9.8,Low Fat,0.053930934,Soft Drinks,45.106,Medium,Tier 1,Supermarket Type1,1999
7123,12.857645184135976,Regular,0.053930934,Snack Foods,131.0284,Small,Tier 1,Grocery Store,1985
7124,12.857645184135976,Low Fat,0.053930934,Meat,109.1938,Medium,Tier 3,Supermarket Type3,1985
7125,13.65,Regular,0.053930934,Snack Foods,78.8302,Medium,Tier 2,Supermarket Type1,2007
7126,6.385,Regular,0.123710526,Snack Foods,37.1874,Small,Tier 1,Supermarket Type1,1997
7127,20.5,Low Fat,0.119547387,Baking Goods,108.9596,Medium,Tier 1,Supermarket Type1,1999
7128,16.85,Regular,0.079690403,Snack Foods,113.4544,Small,Tier 1,Supermarket Type1,1997
7129,7.785,Low Fat,0.088691614,Fruits and Vegetables,61.851,Small,Tier 2,Supermarket Type1,2004
7130,12.857645184135976,Low Fat,0.104784329,Fruits and Vegetables,150.4366,Small,Tier 1,Grocery Store,1985
7131,12.857645184135976,Low Fat,0.053930934,Meat,62.7194,Medium,Tier 3,Supermarket Type3,1985
7132,10.8,Low Fat,0.053930934,Health and Hygiene,190.0214,Medium,Tier 2,Supermarket Type1,2002
7133,15.0,Regular,0.091018048,Canned,60.2904,Medium,Tier 3,Grocery Store,1998
7134,5.175,Low Fat,0.053930934,Canned,84.2224,Small,Tier 1,Supermarket Type1,1997
7135,11.6,Low Fat,0.053930934,Canned,179.0686,Medium,Tier 2,Supermarket Type1,2007
7136,6.775,Low Fat,0.105459307,Household,84.625,Medium,Tier 2,Supermarket Type1,2002
7137,9.31,Low Fat,0.053930934,Frozen Foods,61.351,Medium,Tier 2,Supermarket Type1,2002
7138,15.0,Low Fat,0.064504433,Hard Drinks,47.306,Medium,Tier 2,Supermarket Type1,2007
7139,13.3,Low Fat,0.053930934,Baking Goods,119.8124,Medium,Tier 1,Supermarket Type1,1999
7140,16.0,Regular,0.116063284,Fruits and Vegetables,59.1246,Medium,Tier 3,Supermarket Type2,2009
7141,12.857645184135976,Low Fat,0.059336763,Snack Foods,212.1902,Small,Tier 1,Grocery Store,1985
7142,6.48,Low Fat,0.053930934,Snack Foods,146.2076,Medium,Tier 2,Supermarket Type1,2007
7143,12.857645184135976,Regular,0.081955735,Canned,142.0838,Small,Tier 1,Grocery Store,1985
7144,12.857645184135976,Low Fat,0.088551694,Household,191.5504,Medium,Tier 3,Supermarket Type3,1985
7145,12.5,Low Fat,0.071230537,Starchy Foods,128.102,Small,Tier 2,Supermarket Type1,2004
7146,8.39,Regular,0.053930934,Frozen Foods,115.7176,High,Tier 3,Supermarket Type1,1987
7147,17.7,Regular,0.053930934,Fruits and Vegetables,80.8276,Medium,Tier 2,Supermarket Type1,2007
7148,12.5,Regular,0.053930934,Fruits and Vegetables,80.8592,Medium,Tier 3,Grocery Store,1998
7149,12.857645184135976,Low Fat,0.053930934,Snack Foods,248.8092,Medium,Tier 3,Supermarket Type3,1985
7150,15.6,Low Fat,0.087719692,Snack Foods,218.5798,Small,Tier 1,Supermarket Type1,1997
7151,10.65,Low Fat,0.053930934,Others,166.1526,Small,Tier 2,Supermarket Type1,2004
7152,12.35,Low Fat,0.053930934,Health and Hygiene,36.2216,Medium,Tier 3,Supermarket Type2,2009
7153,6.035,Regular,0.065783783,Baking Goods,188.224,Small,Tier 1,Supermarket Type1,1997
7154,6.155,Regular,0.094807042,Meat,213.356,Medium,Tier 1,Supermarket Type1,1999
7155,16.75,Low Fat,0.128778474,Breads,89.1856,High,Tier 3,Supermarket Type1,1987
7156,16.75,Low Fat,0.060668416,Dairy,172.4106,Medium,Tier 2,Supermarket Type1,2002
7157,15.1,Low Fat,0.056067524,Household,139.8496,Medium,Tier 3,Supermarket Type2,2009
7158,21.25,Low Fat,0.114066204,Health and Hygiene,233.03,Medium,Tier 3,Supermarket Type2,2009
7159,9.395,Regular,0.10039894,Baking Goods,89.6856,Small,Tier 1,Supermarket Type1,1997
7160,17.6,Low Fat,0.097135675,Dairy,89.3856,High,Tier 3,Supermarket Type1,1987
7161,12.857645184135976,Low Fat,0.053930934,Household,37.4822,Medium,Tier 3,Supermarket Type3,1985
7162,13.15,Regular,0.165616415,Fruits and Vegetables,172.6764,Medium,Tier 1,Supermarket Type1,1999
7163,5.035,Regular,0.053930934,Breads,228.2036,Small,Tier 1,Supermarket Type1,1997
7164,12.857645184135976,Regular,0.053930934,Dairy,210.5244,Medium,Tier 3,Supermarket Type3,1985
7165,12.857645184135976,Low Fat,0.053930934,Others,162.621,Small,Tier 1,Grocery Store,1985
7166,12.857645184135976,Low Fat,0.145951533,Household,160.9552,Small,Tier 1,Grocery Store,1985
7167,5.48,Low Fat,0.053930934,Frozen Foods,81.925,Medium,Tier 2,Supermarket Type1,2002
7168,19.35,Regular,0.053930934,Snack Foods,112.0544,Medium,Tier 3,Grocery Store,1998
7169,9.195,Low Fat,0.115535487,Frozen Foods,59.5246,Medium,Tier 2,Supermarket Type1,2007
7170,5.26,Regular,0.053930934,Breads,95.7068,Medium,Tier 1,Supermarket Type1,1999
7171,12.857645184135976,Regular,0.067175915,Baking Goods,187.124,Medium,Tier 3,Supermarket Type3,1985
7172,6.235,Low Fat,0.118674359,Household,261.691,Small,Tier 1,Supermarket Type1,1997
7173,11.8,Regular,0.057421582,Meat,149.9366,Small,Tier 1,Supermarket Type1,1997
7174,20.7,Regular,0.114022125,Dairy,92.9436,High,Tier 3,Supermarket Type1,1987
7175,13.6,Low Fat,0.053930934,Household,177.937,Medium,Tier 3,Supermarket Type2,2009
7176,5.82,Low Fat,0.080765853,Household,169.179,Medium,Tier 1,Supermarket Type1,1999
7177,7.76,Low Fat,0.05930285,Snack Foods,98.77,High,Tier 3,Supermarket Type1,1987
7178,18.35,Low Fat,0.053930934,Hard Drinks,187.6872,Medium,Tier 2,Supermarket Type1,2002
7179,7.285,Low Fat,0.050065211,Dairy,157.4288,Medium,Tier 2,Supermarket Type1,2002
7180,15.1,Regular,0.096020459,Meat,133.7942,High,Tier 3,Supermarket Type1,1987
7181,7.0,Low Fat,0.15202235,Canned,106.628,Medium,Tier 3,Supermarket Type2,2009
7182,12.857645184135976,Low Fat,0.087383304,Dairy,180.4292,Medium,Tier 3,Supermarket Type3,1985
7183,18.35,Low Fat,0.053930934,Health and Hygiene,193.4162,Medium,Tier 2,Supermarket Type1,2007
7184,13.8,Regular,0.053930934,Fruits and Vegetables,74.3012,Medium,Tier 2,Supermarket Type1,2002
7185,18.35,Low Fat,0.053930934,Dairy,154.934,Small,Tier 1,Supermarket Type1,1997
7186,12.857645184135976,Low Fat,0.097429924,Soft Drinks,172.8738,Medium,Tier 3,Supermarket Type3,1985
7187,8.895,Regular,0.053930934,Baking Goods,206.8296,Medium,Tier 2,Supermarket Type1,2002
7188,12.857645184135976,Low Fat,0.053930934,Household,234.9958,Medium,Tier 3,Supermarket Type3,1985
7189,15.5,Low Fat,0.053480419,Soft Drinks,42.377,Medium,Tier 2,Supermarket Type1,2002
7190,14.5,Regular,0.128520186,Baking Goods,101.4332,Medium,Tier 2,Supermarket Type1,2002
7191,12.857645184135976,Low Fat,0.053930934,Household,245.2802,Medium,Tier 3,Supermarket Type3,1985
7192,8.26,Low Fat,0.053930934,Hard Drinks,116.0834,Medium,Tier 3,Supermarket Type2,2009
7193,10.0,Low Fat,0.073678663,Health and Hygiene,120.944,Medium,Tier 3,Supermarket Type2,2009
7194,9.0,Low Fat,0.079668739,Canned,79.6644,Medium,Tier 3,Supermarket Type2,2009
7195,5.655,Low Fat,0.085447928,Fruits and Vegetables,165.85,Medium,Tier 2,Supermarket Type1,2002
7196,18.6,Low Fat,0.080434451,Health and Hygiene,93.4436,High,Tier 3,Supermarket Type1,1987
7197,15.0,Low Fat,0.053930934,Health and Hygiene,140.8838,Medium,Tier 1,Supermarket Type1,1999
7198,20.5,Low Fat,0.053930934,Others,153.434,Medium,Tier 2,Supermarket Type1,2002
7199,8.785,Low Fat,0.053930934,Fruits and Vegetables,119.9414,Small,Tier 1,Supermarket Type1,1997
7200,8.77,Regular,0.053930934,Fruits and Vegetables,173.8422,Medium,Tier 3,Supermarket Type2,2009
7201,18.75,Low Fat,0.05233528,Health and Hygiene,108.128,Medium,Tier 2,Supermarket Type1,2007
7202,19.85,Low Fat,0.17635245,Fruits and Vegetables,220.8772,Medium,Tier 2,Supermarket Type1,2002
7203,17.5,Low Fat,0.053930934,Frozen Foods,259.7304,Medium,Tier 3,Supermarket Type2,2009
7204,14.6,Low Fat,0.053930934,Others,242.3538,Small,Tier 2,Supermarket Type1,2004
7205,11.8,Regular,0.093655728,Snack Foods,127.1704,Small,Tier 1,Supermarket Type1,1997
7206,11.65,Regular,0.053930934,Meat,110.8544,Medium,Tier 3,Grocery Store,1998
7207,13.65,Regular,0.184167712,Canned,213.7902,Small,Tier 1,Supermarket Type1,1997
7208,12.857645184135976,Regular,0.158954903,Frozen Foods,34.9558,Medium,Tier 3,Supermarket Type3,1985
7209,16.6,Low Fat,0.050392993,Canned,118.4124,Medium,Tier 2,Supermarket Type1,2002
7210,18.0,Low Fat,0.053930934,Baking Goods,79.0618,Medium,Tier 2,Supermarket Type1,2002
7211,7.17,Regular,0.059820884,Fruits and Vegetables,130.3968,Medium,Tier 1,Supermarket Type1,1999
7212,10.3,Low Fat,0.070149088,Dairy,264.5226,Medium,Tier 1,Supermarket Type1,1999
7213,12.857645184135976,Low Fat,0.095919472,Breads,162.6552,Medium,Tier 3,Supermarket Type3,1985
7214,12.857645184135976,Low Fat,0.058092551,Snack Foods,172.0422,Small,Tier 1,Grocery Store,1985
7215,11.5,Low Fat,0.286357776,Snack Foods,123.9704,Medium,Tier 3,Grocery Store,1998
7216,7.855,Regular,0.161798604,Baking Goods,37.2848,Medium,Tier 1,Supermarket Type1,1999
7217,12.857645184135976,Low Fat,0.148742896,Baking Goods,107.128,Small,Tier 1,Grocery Store,1985
7218,17.35,Low Fat,0.053930934,Frozen Foods,72.2038,Medium,Tier 2,Supermarket Type1,2007
7219,9.0,Low Fat,0.053930934,Household,101.8016,Small,Tier 1,Supermarket Type1,1997
7220,12.857645184135976,Regular,0.053930934,Fruits and Vegetables,164.2526,Medium,Tier 3,Supermarket Type3,1985
7221,12.857645184135976,Low Fat,0.156304192,Snack Foods,256.3672,Small,Tier 1,Grocery Store,1985
7222,10.195,Regular,0.053930934,Meat,196.311,Small,Tier 1,Supermarket Type1,1997
7223,15.7,Low Fat,0.053930934,Soft Drinks,181.7634,High,Tier 3,Supermarket Type1,1987
7224,15.7,Low Fat,0.053930934,Frozen Foods,177.966,Medium,Tier 1,Supermarket Type1,1999
7225,8.88,Low Fat,0.098603729,Household,210.727,Small,Tier 2,Supermarket Type1,2004
7226,15.2,Low Fat,0.097457483,Health and Hygiene,114.4492,Medium,Tier 3,Supermarket Type2,2009
7227,10.195,Low Fat,0.051661272,Breads,33.3558,Small,Tier 1,Supermarket Type1,1997
7228,6.67,Regular,0.053930934,Snack Foods,133.0626,Medium,Tier 1,Supermarket Type1,1999
7229,12.857645184135976,Regular,0.053930934,Frozen Foods,91.6804,Medium,Tier 3,Supermarket Type3,1985
7230,12.857645184135976,Regular,0.141997869,Fruits and Vegetables,90.5514,Medium,Tier 3,Supermarket Type3,1985
7231,8.975,Regular,0.053930934,Canned,84.9224,Medium,Tier 3,Supermarket Type2,2009
7232,13.8,Low Fat,0.058339153,Dairy,246.2802,Medium,Tier 3,Supermarket Type2,2009
7233,16.35,Low Fat,0.053930934,Fruits and Vegetables,49.9324,Small,Tier 2,Supermarket Type1,2004
7234,6.11,Regular,0.103503049,Fruits and Vegetables,129.6968,Medium,Tier 2,Supermarket Type1,2007
7235,7.785,Low Fat,0.140342195,Dairy,105.6306,Medium,Tier 2,Supermarket Type1,2007
7236,12.857645184135976,Low Fat,0.12929931,Household,178.237,Medium,Tier 3,Supermarket Type3,1985
7237,18.85,Low Fat,0.053930934,Meat,60.4562,Small,Tier 2,Supermarket Type1,2004
7238,12.857645184135976,Low Fat,0.053930934,Meat,120.9756,Medium,Tier 3,Supermarket Type3,1985
7239,6.65,Low Fat,0.087669485,Fruits and Vegetables,127.2678,Small,Tier 1,Supermarket Type1,1997
7240,7.5,Low Fat,0.053930934,Household,59.2588,Medium,Tier 1,Supermarket Type1,1999
7241,5.985,Low Fat,0.053930934,Baking Goods,186.5924,High,Tier 3,Supermarket Type1,1987
